ID,Name,Description,Manufacturer,Medicine Type,Unit,Category,Sub Category,Price,Purchase Price,MRP,Discount,Stock,Expiry Date,Batch Number,OTC,Prescription,Active,Created Date,Last Updated
"MED-1050","TELMA D 1*10","","BIOCON BIOLOGICS","","","Allergy Relief","Nasal Sprays1","138.64","136.1","163.1","15","2","1/1/2027","1059602","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1052","OSTEOLIME CAP 1*10","","BIOCON BIOLOGICS","","","Diabetes Care","Oral Hypoglycemics","216.75","255","255","15","1","1/11/2026","1059598","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1055","HIMALIYA SHAMPOO 200ML 200ML","","BIOCON BIOLOGICS","","","Skin Care","Antifungal","204","165.4","240","15","0","1/5/2026","1059590","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1058","HIMALIYA BABY OIL 100ML 100ML","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","127.5","103.3","150","15","1","","1059584","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1061","PANTOLUP DSR 1X10","","BIOCON BIOLOGICS","","","Digestive Health","Laxatives","121.29","23","142.7","15","10","1/6/2027","1059577","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1063","FLAVIDON OD 80 1X10","","BIOCON BIOLOGICS","","","Skin Care1","Vitamin D","253.47","249.9","298.2","15","0","1/9/2028","1059572","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1096","TOLMOVE 150 MG 1X10","","BIOCON BIOLOGICS","","","Diabetes Care","Long-Acting Insulin","94.01","84.3","110.6","15","4","1/10/2027","1059502","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1101","KOJIGLO FORTE TUBE 20G","","BIOCON BIOLOGICS","","","Cardiovascular","Beta Blockers","595","474.58","700","15","2","1/5/2027","1059492","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1113","MIRABIG 25 1*10","","BIOCON BIOLOGICS","","","Vitamins & Supplements","Multivitamins","233.75","216.1","275","15","9","1/12/2026","1059466","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1118","W FLAV TAB 1*10","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","90.78","81.5","106.8","15","0","1/3/2027","1059456","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 11:05:59 am"
"MED-1122","SITAHENZ M 500 1*10","","BIOCON BIOLOGICS","","","Cardiovascular","ACE Inhibitors","111.61","100","131.3","15","3","1/12/2026","1059448","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1136","EVACARE CAP 1X30","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","5617.91","5035.8","6609.3","15","0","1/3/2028","1059420","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 12:17:17 pm"
"MED-1158","VERTIN OD 48 1*15 TAB 1X15","","BIOCON BIOLOGICS","","","Children's Medicine","wewerwer","871.85","732.6","1025.7","15","5","1/2/2027","1059375","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-1198","MAMEARTH TEATREE SHAMPO 250ML","","BIOCON BIOLOGICS","","","Diabetes Care","Oral Hypoglycemics","201.7","237.29","237.29","15","1","","1059277","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-992","ENHANCE F TAB 1X10","","BIOCON BIOLOGICS","","","Digestive Health","Anti-Diarrheal","246.24","220.7","289.7","15","9","1/5/2027","1059738","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1020","CARNISURE 1*10","","BIOCON BIOLOGICS","","","Vitamins & Supplements","Multivitamins","396.95","467","467","15","0","1/10/2026","1059667","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1040","3 WAY CONNETOR 1","","BIOCON BIOLOGICS","","","Diabetes Care","Oral Hypoglycemics","652.8","310","768","15","0","","1059627","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1051","DELTONE 30 MG 1*10","","BIOCON BIOLOGICS","","","Diabetes Care","Long-Acting Insulin","130.14","116.6","153.1","15","7","1/11/2026","1059600","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1059","CERELAC STAGE 6 APPLE 300G","","BIOCON BIOLOGICS","","","Antibiotics","Cephalosporins","250.75","229.4","295","15","0","","1059582","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1086","MAMY POKO PANTS L5 1X5","","BIOCON BIOLOGICS","","","Antibiotics","Cephalosporins","394.44","368.3","464.05","15","0","1/4/2027","1059525","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1087","MAMY POKO PANT NB8 1X8","","BIOCON BIOLOGICS","","","Children's Medicine","Antifungal","631.11","590.48","742.48","15","0","","1059523","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 8:36:18 pm"
"MED-1089","JALRA OD 100 1X10","","BIOCON BIOLOGICS","","","Children's Medicine","wewerwer","1850.71","1659","2177.3","15","0","1/9/2027","1059518","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1100","METOSARTAN AM 50/10 1X10","","BIOCON BIOLOGICS","","","Cold & Flu","Fever Reducers","1406.92","1278.6","1655.2","15","0","1/8/2026","1059494","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1104","MAXVOID 8 MG 1*15","","BIOCON BIOLOGICS","","","Digestive Health","Anti-Diarrheal","462.19","414.3","543.75","15","5","1/8/2027","1059486","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1125","ZANDU COUGH SYP 1","","BIOCON BIOLOGICS","","","Pain Relief","Headache Relief","91.64","89.29","107.81","15","2","1/1/2028","1059442","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1144","T ARM SLING S S","","BIOCON BIOLOGICS","","","Skin Care1","Vitamin D","365.5","430","430","15","0","","1059404","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1177","ALEX BL SYP 100ML","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","131.32","110.36","154.5","15","4","1/8/2026","1059326","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1178","LACTOCALAMIN SS OILY SKIN 50G","","BIOCON BIOLOGICS","","","Diabetes Care","Oral Hypoglycemics","169.15","150.09","199","15","1","1/3/2026","1059324","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-1180","MACTOTAL CAP 1X10","","BIOCON BIOLOGICS","","","Allergy Relief","Nasal Sprays1","186.07","148.4","218.9","15","6","1/11/2026","1059320","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1190","MAMAEARTH BABY LIP BALM 4.8G","","BIOCON BIOLOGICS","","","Diabetes Care","Rapid-Acting Insulin","442","361.02","520","15","1","","1059296","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-980","BRIGREL 90 1X10","","BIOCON BIOLOGICS","","","Diabetes Care","Long-Acting Insulin","187.26","167.9","220.3","15","11","1/4/2027","1059780","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 12:50:43 am"
"MED-1003","RAZEL F PLUS 20 1X15","","BIOCON BIOLOGICS","","","Skin Care","Eczema Relief","734.02","658.05","863.55","15","2","1/4/2027","1059710","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 8:17:23 pm"
"MED-1007","BP MONITOR WETEX 1*1","","BIOCON BIOLOGICS","","","Cardiovascular","Statins","2039.15","687.5","2399","15","3","","1059697","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1013","TYRPTOMER G 100 1X10","","BIOCON BIOLOGICS","","","Allergy Relief","Antihistamines","125.72","112.7","147.9","15","3","1/5/2026","1059684","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1014","ACIVIR DT 800 TAB 1X5","","BIOCON BIOLOGICS","","","Digestive Health","Antacids","342","306.55","402.35","15","8","1/4/2028","1059682","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1018","ZIFI-200 TAB 1X10","","BIOCON BIOLOGICS","","","Antibiotics","Penicillins","94.69","79.7","111.4","15","4","1/9/2026","1059671","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 11:22:32 am"
"MED-1019","FERIUM XT PLUS SYP 200ML","","BIOCON BIOLOGICS","","","Cold & Flu","Cough Suppressants","245.23","206.07","288.5","15","2","1/10/2026","1059669","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1060","NAN REFIL 4 400G","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","718.25","657","845","15","2","","1059580","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1084","ASTHAKIND LS SYP SYP","","BIOCON BIOLOGICS","","","Skin Care1","Vitamin D","92.83","83.21","109.21","15","1","1/4/2027","1059530","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1098","NEUROVITAL Q10 1*10","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","806.65","649.9","949","15","32","1/12/2026","1059498","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1105","DOVE SOAP 50 SMALL 50G","","BIOCON BIOLOGICS","","","Allergy Relief","Antihistamines","21.25","19.62","25","15","1","","1059484","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1133","CLAVAM ES SYP 50ML","","BIOCON BIOLOGICS","","","Antibiotics","Penicillins","192.1","161.43","226","15","1","1/9/2026","1059426","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1135","QUREBION TAB 1X10","","BIOCON BIOLOGICS","","","Antibiotics","Macrolides","67.32","60.2","79.2","15","0","1/4/2027","1059422","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1148","EVAPARIN 40 INJ 1","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","399.78","142.86","470.33","15","1","1/11/2026","1059396","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1150","HEATING ELE. PAD (TRYFIT) 1","","BIOCON BIOLOGICS","","","Antibiotics","Cephalosporins","420.75","115.49","495","15","0","1/6/2027","1059391","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1185","LISTRIN ORIGINAL 100ML","","BIOCON BIOLOGICS","","","Vitamins & Supplements","Omega-3 Fatty Acids","51","46.61","60","15","0","1/3/2027","1059306","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 10:21:55 pm"
"MED-1220","MEGASTREE 160 1X10","","BIOCON BIOLOGICS","","","Digestive Health","Anti-Diarrheal","10157.5","7682.5","11950","15","0","1/3/2027","1059231","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1238","NEBULIZER IH17 BEURER 1","","BIOCON BIOLOGICS","","","Skin Care1","Vitamin D","1610.75","892.85","1895","15","0","","1059189","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1249","LACTIF 250 ML 1","","BIOCON BIOLOGICS","","","Allergy Relief","Nasal Sprays1","223.13","170.62","262.5","15","3","1/7/2027","1059165","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 5:02:43 pm"
"MED-1253","BASALOG-ONE.PEN 1 1","BASALOG-ONE.PEN 1 1","BIOCON BIOLOGICS","","","Children's Medicine","wewerwer","594.15","559.2","699","15","0","1/11/2025","1059157","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1259","UDF TAB 1*10","","FRESENIUS KAB","","","Skin Care","Acne Treatment","594.15","454.4","699","15","8","1/4/2027","1059144","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 6:16:44 pm"
"MED-1267","NURIVITA LC TAB 1X10","","FRESENIUS KAB","","","Cold & Flu","Cough Suppressants","294.86","264.3","346.9","15","19","1/11/2027","1059129","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1281","ROSUVASTIN 10 TAB 1X10","","FRESENIUS KAB","","","Digestive Health","Laxatives","157.76","17.9","185.6","15","0","1/11/2026","1059099","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1295","SEPTRAN DS 1*10","","FRESENIUS KAB","","","Antibiotics","Penicillins","20.91","19.7","24.6","15","3","1/6/2028","1059067","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1300","TAXIM O DROP 15ML 15ML","","FRESENIUS KAB","","","Allergy Relief","Nasal Sprays1","70.13","62.86","82.5","15","0","","1059057","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1301","ARORAFT SYP 200ML","","FRESENIUS KAB","","","Skin Care","Eczema Relief","191.25","171.43","225","15","7","1/8/2027","1059054","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1302","PGPG E/D 1","","FRESENIUS KAB","","","Digestive Health","Laxatives","378.51","339.62","445.31","15","1","1/5/2027","1059052","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1312","LINARES 5 1*10","","FRESENIUS KAB","","","Pain Relief","Joint Pain","140.17","118.1","164.9","15","11","1/1/2028","1059031","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1352","COLICEASE INJ 1MIU 1","","FRESENIUS KAB","","","Cold & Flu","Decongestants","749.86","91.8","882.19","15","20","1/3/2027","1058942","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1373","LANCET DEVICE (ACCUCHEK) 1","","FRESENIUS KAB","","","Cold & Flu","Fever Reducers","338.67","316.96","398.44","15","0","","1058893","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1406","LIPITAS F-20 1*10","","FRESENIUS KAB","","","Cold & Flu","Fever Reducers","347.06","311.1","408.3","15","6","1/11/2026","1058819","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 12:50:43 am"
"MED-1411","FACE WASH F@L 1","","FRESENIUS KAB","","","Cardiovascular","Beta Blockers","25.5","22.35","30","15","1","","1058809","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1215","NEPHTOX-45 TAB 1X10","","BIOCON BIOLOGICS","","","Antibiotics","Penicillins","756.5","596","890","15","0","1/3/2026","1059242","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1264","LACTIF SYP 1","","FRESENIUS KAB","","","Cardiovascular","Beta Blockers","205.6","258","241.88","15","0","1/12/2026","1059135","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1283","PREGALIV -75 TAB 1X10","","FRESENIUS KAB","","","Cold & Flu","Decongestants","146.29","19.6","172.1","15","3","1/5/2027","1059095","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1298","TAXIM O SYP 60ML 60ML","","FRESENIUS KAB","","","Pain Relief","Joint Pain","84.56","75.79","99.48","15","2","1/9/2026","1059061","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1314","MAXO-GOLD 1*10","","FRESENIUS KAB","","","Allergy Relief","Antihistamines","310.25","365","365","15","3","1/7/2026","1059026","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1331","QUOGRESS TAB 1X10","","FRESENIUS KAB","","","Cardiovascular","ACE Inhibitors","914.18","819.5","1075.5","15","4","1/8/2027","1058986","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1332","NICOTEX 4 TIN 1","","FRESENIUS KAB","","","Pain Relief","Headache Relief","300.94","248.31","354.05","15","15","1/4/2027","1058984","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1355","SEBAMED PROTECTIVE CREAM 50GM","","FRESENIUS KAB","","","Mental Health","Anxiety & Panic Care","875.5","716.1","1030","15","0","1/7/2026","1058935","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1412","RAZEL 40 TAB 1X15","","FRESENIUS KAB","","","Skin Care1","Vitamin D","335.2","281.7","394.35","15","3","1/3/2027","1058805","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1419","FEBASTA 40 TAB 1*10","","FRESENIUS KAB","","","Pain Relief","Joint Pain","191.25","210.9","225","15","0","1/3/2027","1058789","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1434","SAMION D3 1*10","","FRESENIUS KAB","","","Digestive Health","Anti-Diarrheal","120.02","107.6","141.2","15","3","1/5/2027","1058757","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1222","IROMASTT 150 TAB 1X10","","BIOCON BIOLOGICS","","","Diabetes Care","Long-Acting Insulin","671.5","482","790","15","4","1/3/2027","1059223","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1240","NURICAL 500 TAB 1X15","","BIOCON BIOLOGICS","","","Skin Care1","Vitamin D","131.71","109.2","154.95","15","6","1/5/2026","1059185","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1282","ROSUVASTIN 40 TAB 1X10","","FRESENIUS KAB","","","Antibiotics","Cephalosporins","430.36","34.5","506.3","15","6","1/10/2026","1059097","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1288","DERMIKEM KT ONT 15G","","FRESENIUS KAB","","","Skin Care","Acne Treatment","91.64","13.39","107.81","15","0","1/3/2028","1059084","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1289","CIPCAL D3 SACHT 1X1","","FRESENIUS KAB","","","Allergy Relief","Nasal Sprays1","32.39","10.58","38.1","15","12","1/6/2027","1059082","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1292","ROSUTAR GOLD 20/75 1X15","","FRESENIUS KAB","","","Children's Medicine","Antifungal","411.19","368.55","483.75","15","6","1/9/2026","1059074","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1382","DASHMULA KWATH (KADHA) 1","","FRESENIUS KAB","","","Diabetes Care","Long-Acting Insulin","205.7","145.2","242","15","2","","1058874","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1391","T TRIPOD WALKING STICK 1","","FRESENIUS KAB","","","Diabetes Care","Oral Hypoglycemics","797.3","938","938","15","1","","1058856","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1395","T HERNIA BELT REGULAR REGULAR","","FRESENIUS KAB","","","Digestive Health","Anti-Diarrheal","625.6","736","736","15","1","","1058848","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1408","CILNY 20 TAB 1X10","","FRESENIUS KAB","","","Children's Medicine","Antifungal","154.19","138.2","181.4","15","3","1/4/2028","1058815","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1413","ORS LIQ 1","","FRESENIUS KAB","","","Skin Care1","Vitamin D","26.78","19.2","31.5","15","32","1/10/2026","1058803","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 2:00:25 pm"
"MED-1431","ACOGUT 100 1*15","","FRESENIUS KAB","","","Antibiotics","Cephalosporins","253.73","227.55","298.5","15","0","1/12/2026","1058763","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1226","ASTHOQUE 1*10","","BIOCON BIOLOGICS","","","Mental Health","Anxiety & Panic Care","624.75","531.7","735","15","12","1/11/2026","1059215","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1232","CLODEXA B+ M/W 1","","BIOCON BIOLOGICS","","","Allergy Relief","Antihistamines","461.39","289.5","542.81","15","1","1/2/2027","1059202","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 8:17:23 pm"
"MED-1248","BENADRYL DR 50 ML 1","","BIOCON BIOLOGICS","","","Children's Medicine","Antifungal","65.35","60.55","76.88","15","4","1/7/2026","1059167","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1254","BASALOG CART 1","","BIOCON BIOLOGICS","","","Allergy Relief","Antihistamines","528.02","488.42","621.2","15","2","1/4/2028","1059155","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1255","BDFOLIT TAB 1*10","","FRESENIUS KAB","","","Children's Medicine","Antifungal","151.3","135.6","178","15","18","1/3/2027","1059153","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 9:57:24 pm"
"MED-1285","MEDISALIC OINT 1","","FRESENIUS KAB","","","Skin Care","Eczema Relief","126.7","55","149.06","15","3","1/12/2026","1059090","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 9:29:33 pm"
"MED-1296","ESCITAPAX PLUS TAB 1X10","","FRESENIUS KAB","","","Diabetes Care","Rapid-Acting Insulin","113.98","102.1","134.1","15","3","1/2/2027","1059065","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1329","NEBZMART FB 0.5 RES 1","","FRESENIUS KAB","","","Mental Health","Anxiety & Panic Care","377.53","317.25","444.15","15","0","1/1/2029","1058991","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1345","CALBONA XT 1*10","","FRESENIUS KAB","","","Digestive Health","Antacids","206.55","185.1","243","15","3","1/4/2027","1058955","No","No","Yes","11/12/2025, 6:25:24 pm","28/2/2026, 8:17:23 pm"
"MED-1353","BACTOCAD CA INJ 1","","FRESENIUS KAB","","","Vitamins & Supplements","Probiotics","3984.38","662.99","4687.5","15","0","1/3/2027","1058940","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1369","AZEE 100 SYP 1","","FRESENIUS KAB","","","Antibiotics","Macrolides","40.21","39.64","47.31","15","8","1/8/2026","1058902","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1385","T WALKING QUADRIPOD 1 1","","FRESENIUS KAB","","","Diabetes Care","Long-Acting Insulin","847.45","474.76","997","15","0","","1058868","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
"MED-1394","T RESTRAINER UNI UNI","","FRESENIUS KAB","","","Cardiovascular","ACE Inhibitors","352.75","198.1","415","15","3","1/4/2028","1058850","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 7:33:06 pm"
"MED-1400","DAPANOVA 10MG 1*15","","FRESENIUS KAB","","","Cardiovascular","Statins","188.06","168.6","221.25","15","2","1/6/2026","1058834","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-1418","BETACAP TR 20MG 1*10","","FRESENIUS KAB","","","Vitamins & Supplements","Probiotics","21.34","19.1","25.1","15","14","1/3/2027","1058791","No","No","Yes","11/12/2025, 6:25:24 pm","27/2/2026, 1:59:34 pm"
"MED-1423","DASLEMIA 100 TAB 1*30","","FRESENIUS KAB","","","Vitamins & Supplements","Omega-3 Fatty Acids","31388.97","75000","36928.2","15","0","1/8/2026","1058782","No","No","Yes","11/12/2025, 6:25:24 pm","1/3/2026, 3:55:31 pm"
"MED-1200","MAMERATH DAMAGE CONDITIONER 250ML","","BIOCON BIOLOGICS","","","Children's Medicine","wewerwer","296.65","237.29","349","15","0","1/7/2027","1059273","No","No","Yes","11/12/2025, 6:25:24 pm","19/2/2026, 4:08:15 pm"
